signal_id,symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source,telegram_message_id,initial_sl,trail_activate,trail_lock,sl_pct,leverage,margin_usd,position_usd,max_hold_candles
20260915-071617-001,XRP-USDT,LONG,S1,پرومتئوس (Prometheus),1.41832000,1.36158720,0.00000000,2026-09-15 07:16:17,CLOSED,TRAIL_STOP,2026-09-15 16:49:37,1.45552600,0.200000,2.423244,10.00,2.623244,titan_signal,8980,1.36158720,0.003000,0.9000,0.0400,10,10.00,100.00,72
20260915-071618-002,XRP-USDT,LONG,S3,کرونوس (Cronus),1.41832000,1.36158720,0.00000000,2026-09-15 07:16:18,CLOSED,TRAIL_STOP,2026-09-15 16:49:38,1.45552600,0.200000,2.423244,10.00,2.623244,titan_signal,8981,1.36158720,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260915-071620-003,XRP-USDT,LONG,B1,هایپریون (Hyperion),1.41832000,1.36158720,0.00000000,2026-09-15 07:16:20,CLOSED,TRAIL_STOP,2026-09-15 16:49:38,1.45552600,0.200000,2.423244,10.00,2.623244,titan_signal,8982,1.36158720,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260915-071621-004,XAUT-USDT,SHORT,S3,کرونوس (Cronus),4309.10000000,4481.46400000,0.00000000,2026-09-15 07:16:21,CLOSED,TRAIL_STOP,2026-09-15 09:15:36,4297.35500000,0.200000,0.072563,10.00,0.272563,titan_signal,8983,4481.46400000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260915-071622-005,LTC-USDT,SHORT,S3,کرونوس (Cronus),52.97000000,55.08880000,0.00000000,2026-09-15 07:16:22,CLOSED,TRAIL_STOP,2026-09-15 07:48:46,52.79000000,0.200000,0.139815,10.00,0.339815,titan_signal,8984,55.08880000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260915-071626-006,NEAR-USDT,LONG,S3,کرونوس (Cronus),2.43130000,2.33404800,0.00000000,2026-09-15 07:16:26,CLOSED,TRAIL_STOP,2026-09-15 08:16:24,2.44372000,0.200000,0.310838,10.00,0.510838,titan_signal,8985,2.33404800,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260915-071628-007,NEAR-USDT,LONG,B1,هایپریون (Hyperion),2.43130000,2.33404800,0.00000000,2026-09-15 07:16:28,CLOSED,TRAIL_STOP,2026-09-15 08:16:24,2.44372000,0.200000,0.310838,10.00,0.510838,titan_signal,8986,2.33404800,0.003000,0.9000,0.0400,10,10.00,100.00,96
20260915-071629-008,DOT-USDT,SHORT,S3,کرونوس (Cronus),0.99490000,1.03469600,0.00000000,2026-09-15 07:16:29,CLOSED,TRAIL_STOP,2026-09-15 07:48:47,0.99085000,0.200000,0.207076,10.00,0.407076,titan_signal,8987,1.03469600,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260915-071633-009,AVAX-USDT,LONG,S3,کرونوس (Cronus),7.55200000,7.24992000,0.00000000,2026-09-15 07:16:33,CLOSED,TRAIL_STOP,2026-09-15 16:49:39,7.57270000,0.200000,0.074100,10.00,0.274100,titan_signal,8988,7.24992000,0.003000,0.9000,0.0400,10,10.00,100.00,120
20260915-071635-010,AVAX-USDT,LONG,B1,هایپریون (Hyperion),7.55200000,7.24992000,0.00000000,2026-09-15 07:16:35,CLOSED,TRAIL_STOP,2026-09-15 16:49:39,7.57270000,0.200000,0.074100,10.00,0.274100,titan_signal,8989,7.24992000,0.003000,0.9000,0.0400,10,10.00,100.00,96
